Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01447","Castor oil seeds","2022","2022","t","3000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","13624.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","58331.91","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","22251.01","Cheese from whole cow milk","2022","2022","t","23932.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01703","Chick peas, dry","2022","2022","t","18727","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","t","6822.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","t","15798.69","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01656","Cloves (whole stems), raw","2022","2022","t","8562.41","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01640","Cocoa beans","2022","2022","t","12000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","2166","Coconut oil","2022","2022","t","14500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01460","Coconuts, in shell","2022","2022","t","480000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01610","Coffee, green","2022","2022","t","66837","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","45000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0143","Cotton seed","2022","2022","t","92000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","2168","Cottonseed oil","2022","2022","t","16100","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01706","Cow peas, dry","2022","2022","t","204995","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","81747.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2022","2022","t","20696","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2022","2022","t","4758.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2022","2022","t","8876.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","t","2213.41","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","t","1850","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5513","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2022","2022","1000 No","34900","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21511.01","Fat of pigs","2022","2022","t","1220.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21170.02","Game meat, fresh, chilled or frozen","2022","2022","t","24000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","22241.02","Ghee from cow milk","2022","2022","t","19330.19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01657","Ginger, raw","2022","2022","t","4202.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21515","Goat fat, unrendered","2022","2022","t","2706.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01330","Grapes","2022","2022","t","15513","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01290.01","Green corn (maize)","2022","2022","t","51942.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01252","Green garlic","2022","2022","t","6222.81","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","23913","Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg","2022","2022","t","25295","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","2162","Groundnut oil","2022","2022","t","6378.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0142","Groundnuts, excluding shelled","2022","2022","t","936799","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0231","Hen eggs in shell, fresh","2022","2022","t","247500","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5513","Production","0231","Hen eggs in shell, fresh","2022","2022","1000 No","5500000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01322","Lemons and limes","2022","2022","t","10366.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0112","Maize (corn)","2022","2022","t","6537000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","444789","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21700.02","Margarine and shortening","2022","2022","t","5080.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","544984","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","96916","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","1318.41","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","79600","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","47583","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","34140","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0118","Millet","2022","2022","t","335000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","23540","Molasses","2022","2022","t","100260.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02910","Natural honey","2022","2022","t","31907.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2022","2022","t","815.8","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21691.02","Oil of maize","2022","2022","t","38079.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21691.14","Oil of palm kernel","2022","2022","t","3532.93","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","752.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01491.01","Oil palm fruit","2022","2022","t","78306.98","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01239.01","Okra","2022","2022","t","43979.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","454221.1","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01323","Oranges","2022","2022","t","350974","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01241.90","Other beans, green","2022","2022","t","5522.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","48221.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","t","8025.66","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","202159.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","29431.18","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","49610.47","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","63576.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01319","Other tropical fruits, n.e.c.","2022","2022","t","50623.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","1954299.08","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01491.02","Palm kernels","2022","2022","t","7157.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","2165","Palm oil","2022","2022","t","5628.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01342.01","Pears","2022","2022","t","5178.21","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01705","Peas, dry","2022","2022","t","19064.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01242","Peas, green","2022","2022","t","9704.88","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01651","Pepper (Piper spp.), raw","2022","2022","t","436.53","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01707","Pigeon peas, dry","2022","2022","t","80120","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01318","Pineapples","2022","2022","t","474166.24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","581130.45","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01346","Plums and sloes","2022","2022","t","4188.27","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01510","Potatoes","2022","2022","t","431000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01930.02","Pyrethrum, dried flowers","2022","2022","t","2694","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","385000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","104804.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","15920","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","8193.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02211","Raw milk of cattle","2022","2022","t","3708000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02292","Raw milk of goats","2022","2022","t","256135.89","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0113","Rice","2022","2022","t","4135400","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01446","Safflower seed","2022","2022","t","14392.43","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","144792","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01444","Sesame seed","2022","2022","t","79170.43","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","1980.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","7481.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01929.05","Sisal, raw","2022","2022","t","44151","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","22110.02","Skim milk of cows","2022","2022","t","1259224.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0114","Sorghum","2022","2022","t","768000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0141","Soya beans","2022","2022","t","60000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01802","Sugar cane","2022","2022","t","3388832.15","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01445","Sunflower seed","2022","2022","t","1150000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","21631.01","Sunflower-seed oil, crude","2022","2022","t","314000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01530","Sweet potatoes","2022","2022","t","1846000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01620","Tea leaves","2022","2022","t","145000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01234","Tomatoes","2022","2022","t","560172.9","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","70699","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01221","Watermelons","2022","2022","t","94215","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0111","Wheat","2022","2022","t","66000","A","Official value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01540","Yams","2022","2022","t","9364.08","E","Estimated value",""
